beer_id,abv,brewery_uuid,ibu,name,ounces,style
9afe26e6-0bac-49c9-ad6c-3230a7c45e79,0.083,449a1e99-45aa-40d0-a3a8-d825919641d6,,Uber Lupin Schwarz IPA,16,American Double / Imperial IPA
62ae301e-9e3d-4431-bacc-7c82c35820e7,0.057,449a1e99-45aa-40d0-a3a8-d825919641d6,27,Nordic Blonde,12,American Blonde Ale
2b5ddd87-8cbe-41e6-ab52-2be49164feed,0.081,b2ad6e2c-1bdc-45df-a0bc-c8e075949e75,17,Aprè Shred,16,American Strong Ale
0918ccd8-ca25-4b75-8a20-973dfb271c81,0.095,b2ad6e2c-1bdc-45df-a0bc-c8e075949e75,104,Hemlock Double IPA,12,American Double / Imperial IPA
c02585ee-1d97-4f33-88ec-22d116aefe63,0.0409999999999999,b2ad6e2c-1bdc-45df-a0bc-c8e075949e75,,West Portal Colorado Common Summer Ale,16,California Common / Steam Beer
e09dac26-9061-4bb5-b203-0f4676dc5c27,0.067,b2ad6e2c-1bdc-45df-a0bc-c8e075949e75,85,Disconnected Red,16,American Amber / Red Ale
f0b4c3e2-f17f-4ca3-839b-6a019a4da0b6,0.07,0aff7bc2-29eb-4127-b80c-d5fc3e05274a,,Big Elm IPA,12,American IPA
a4b11f7e-bb9d-46dc-a1e2-6a6735298fb7,0.065,0aff7bc2-29eb-4127-b80c-d5fc3e05274a,,Gerry Dog Stout,12,American Stout
d6e32fd2-d930-465f-a25e-6d12dba41cee,0.06,0aff7bc2-29eb-4127-b80c-d5fc3e05274a,,413 Farmhouse Ale,12,Saison / Farmhouse Ale
e74fb391-884c-4011-918b-0eaeed1d9722,0.08,4383b079-c8fe-49c0-9999-9ff23a8f4f8e,54,Dark Star,16,American Stout
23779101-522f-43c4-ae0c-23e01a572b6d,0.062,4383b079-c8fe-49c0-9999-9ff23a8f4f8e,,Ryecoe,16,American IPA
628beaba-bc94-46b8-aef9-e4376daac5a2,0.06,13508268-325c-40ae-b1da-c7a4a295c6cb,,Blueberry Blonde,12,Fruit / Vegetable Beer
1f75e8df-3ffe-499b-8e42-1a3140d9668b,0.075,13508268-325c-40ae-b1da-c7a4a295c6cb,60,Galaxy IPA,16,American IPA
c722e077-ce75-484d-81d6-1d685228af61,0.05,9f58f6bd-ef5d-4581-9df7-c13fe9ff2018,32,Big River Pilsner,12,Czech Pilsener
f1db589f-0ec2-42db-ad18-a4be37c9b0ee,0.06,9f58f6bd-ef5d-4581-9df7-c13fe9ff2018,55,House Brand IPA,12,American IPA
219d2240-6173-44cd-a975-e30eceab4199,0.062,6f458334-b27f-4637-bbef-08902a118637,65,Big Sky IPA,12,American IPA
e77271db-d9c6-4932-aa27-4c0a8d76ea90,0.05,6f458334-b27f-4637-bbef-08902a118637,40,Scape Goat Pale Ale,12,English Pale Ale
394a8c28-b0ce-49d3-a70f-76ad2a9fb39f,0.05,6f458334-b27f-4637-bbef-08902a118637,35,Montana Trout Slayer Ale,12,American Pale Wheat Ale
44cb7a12-9eb5-4f27-bc5b-6b2d505f5209,0.051,6f458334-b27f-4637-bbef-08902a118637,26,Moose Drool Brown Ale,12,American Brown Ale
f311a9e7-ebe6-438a-9b44-a2c48f1873a8,0.072,6f458334-b27f-4637-bbef-08902a118637,60,Powder Hound Winter Ale,12,English Strong Ale
14cfbc2c-da5e-43f7-9ab7-17cdf423483c,0.051,6f458334-b27f-4637-bbef-08902a118637,26,Moose Drool Brown Ale (2011),12,American Brown Ale
2c3fcf2b-224a-49c1-8a49-e94c95b3228f,0.05,6f458334-b27f-4637-bbef-08902a118637,35,Montana Trout Slayer Ale (2012),12,American Pale Wheat Ale
9a811daf-a68a-4cb3-a240-40af69184919,0.062,6f458334-b27f-4637-bbef-08902a118637,65,Big Sky IPA (2012),12,American IPA
32e90a26-fc0d-4da0-848b-4fb706610729,0.047,6f458334-b27f-4637-bbef-08902a118637,,Summer Honey,12,American Blonde Ale
ed3c92f0-5af5-414f-9216-e61a0b79bfcc,0.05,6f458334-b27f-4637-bbef-08902a118637,40,Scape Goat Pale Ale (2010),12,English Pale Ale
fa39ed0c-a63d-4152-bf82-ecee00de17f6,0.05,6f458334-b27f-4637-bbef-08902a118637,35,Montana Trout Slayer Ale (2009),12,American Pale Wheat Ale
52bf5e5f-15a4-403e-8fe1-1673573d2e38,0.051,6f458334-b27f-4637-bbef-08902a118637,26,Moose Drool Brown Ale (2009),12,American Brown Ale
27a11943-d121-47f4-8a22-01a5f9130c32,0.069,9002d0c7-e0c1-4db2-ba73-fb31043ea41f,81,Arcus IPA,12,American IPA
3b9bb5f2-d65f-42d5-805d-c55264e47657,0.0579999999999999,9002d0c7-e0c1-4db2-ba73-fb31043ea41f,38,Wavemaker,12,American Amber / Red Ale
8a9373dd-dc4b-4814-ba81-7fe57d478f4a,0.053,fcae18a9-9809-487e-a8e8-21125010ce4a,43,Jack Pine Savage,16,American Pale Ale (APA)
ba42d93f-0be8-4eaf-9052-bd638f40710d,0.099,fcae18a9-9809-487e-a8e8-21125010ce4a,85,Forest Fire Imperial Smoked Rye,16,Rye Beer
5becf637-5a1a-468b-a1ee-aebb9ce55c85,0.098,fcae18a9-9809-487e-a8e8-21125010ce4a,76,Bad Axe Imperial IPA,16,American Double / Imperial IPA
c1cd0260-2ffc-4272-8b68-56d0aca4b701,0.055,fcae18a9-9809-487e-a8e8-21125010ce4a,35,Morning Wood,16,Oatmeal Stout
46895c22-0450-410c-bd74-43a5dbaf8806,0.066,fcae18a9-9809-487e-a8e8-21125010ce4a,50,Bark Bite IPA,16,American IPA
3aae8d81-7e98-47dd-abf8-d487abd2dc1b,0.055,fa970827-906e-4ebd-b68c-19c192778661,45,Jalapeno Pale Ale,16,American Pale Ale (APA)
839106dd-5778-48fc-ab7b-a403db2f3e00,0.052,2f3d22a3-113e-424a-aed6-b8a2f2f785c2,,Blown Out Brown,12,American Brown Ale
4f54ed39-730b-4184-87d7-bad7e254c92e,0.063,2f3d22a3-113e-424a-aed6-b8a2f2f785c2,,Single Hop Ale,12,American Pale Ale (APA)
623beb83-f4e9-44bd-9464-d6f23b12a21c,0.054,2f3d22a3-113e-424a-aed6-b8a2f2f785c2,,Sawtooth Ale,12,American Blonde Ale
9419db65-8824-441f-a5c1-1af4c3eba233,0.072,64fd68cb-1304-41c8-b42d-0b5e801e7156,75,Saucy Intruder,16,Rye Beer
7631b376-2b57-4a52-bdc8-bf5dec4c904b,0.045,600748ca-dca4-43c4-8187-a0b1d952a597,16,Deception,12,American Blonde Ale
46ca0fab-210d-4acb-9ed5-4f8a2af13010,0.075,600748ca-dca4-43c4-8187-a0b1d952a597,35,Blackmarket Rye IPA,12,American IPA
71b05bc6-ab39-4cf7-8d1a-776103488953,0.05,600748ca-dca4-43c4-8187-a0b1d952a597,8,Black Market Hefeweizen,12,Hefeweizen
55cdb39e-d3bb-41b4-89c4-4c6016cb9ce4,0.0579999999999999,600748ca-dca4-43c4-8187-a0b1d952a597,44,Aftermath Pale Ale,12,American Pale Ale (APA)
8a853348-4c84-4541-a255-7e52f553e44e,0.073,4da03934-2c69-466f-9f84-937efbc8b74a,,Flying Sailor,12,Rye Beer
37fb394f-3d2f-469d-a2f9-af1ce7ef45a4,0.048,4da03934-2c69-466f-9f84-937efbc8b74a,47,Nordskye ,12,American IPA
daef6368-4b50-467c-b224-9c47d1b49001,0.06,4da03934-2c69-466f-9f84-937efbc8b74a,30,North Third Stout,12,Foreign / Export Stout
044f0d54-1527-4e1d-bc68-d09775bb4508,0.052,4da03934-2c69-466f-9f84-937efbc8b74a,,Honey Lav,12,American Pale Wheat Ale
c74b365b-63e8-428b-bdca-90c91fe2d152,0.068,4da03934-2c69-466f-9f84-937efbc8b74a,,Coconut Brown Ale,12,American Brown Ale
af04a030-b43b-4791-bd46-391818c03b63,0.07,4da03934-2c69-466f-9f84-937efbc8b74a,51,51K IPA,12,American IPA
bb612270-abbf-47f1-a81a-3fdb48fd5142,0.055,4da03934-2c69-466f-9f84-937efbc8b74a,,Grand Rabbits,12,Cream Ale
b56b1839-9927-46f9-a2b6-7bfb5396bcaf,0.05,f5e7c55b-e9bc-40fd-9008-dcf443a88837,,1800 Big Log Wheat (2012),12,American Pale Wheat Ale
d1f340ac-46c0-40d6-b0d4-b137ffceb890,,f5e7c55b-e9bc-40fd-9008-dcf443a88837,,Double Play Pilsner,12,American Pilsner
a0280891-7571-456a-9ac1-720c0e4bf778,0.055,f5e7c55b-e9bc-40fd-9008-dcf443a88837,,Brewerhood Brown Ale,12,American Brown Ale
0686c6a4-4356-4c29-a994-badcda077918,0.08,f5e7c55b-e9bc-40fd-9008-dcf443a88837,,Last Call Imperial Amber Ale,12,American Amber / Red Ale
18c654a6-f176-4e30-83b0-55faa57f1c9b,0.096,f5e7c55b-e9bc-40fd-9008-dcf443a88837,,Pernicious Double IPA,12,American Double / Imperial IPA
850f999a-9542-479c-9698-3e7e517c1fd6,0.052,f5e7c55b-e9bc-40fd-9008-dcf443a88837,,6-4-3 Double Play Pilsner,12,German Pilsener
826d0f19-da8d-4128-8e47-3950681f8491,,f5e7c55b-e9bc-40fd-9008-dcf443a88837,,N Street Drive-In 50th Anniversary IPA,12,American Double / Imperial IPA
80b2a079-5527-4397-af0f-769ac315a579,0.05,f5e7c55b-e9bc-40fd-9008-dcf443a88837,,467 Ethan's Stout,12,American Stout
ac941735-369c-47a5-a6c0-d28f59b829f1,0.064,f5e7c55b-e9bc-40fd-9008-dcf443a88837,,1335 Wicked Snout,12,Saison / Farmhouse Ale
fdb40455-7533-431b-a5f1-df11b7f1a4cc,0.045,f5e7c55b-e9bc-40fd-9008-dcf443a88837,,543 Skull Creek Fresh Hopped Pale Ale,12,American Pale Ale (APA)
9feee773-9831-48e3-9b74-6aadd60ecdbd,0.0559999999999999,f5e7c55b-e9bc-40fd-9008-dcf443a88837,37,1327 Pod's ESB,12,Extra Special / Strong Bitter (ESB)
3e52b500-de70-40d5-b637-293d0a4ef4bf,0.0559999999999999,f5e7c55b-e9bc-40fd-9008-dcf443a88837,37,1327 Pod's ESB,12,Extra Special / Strong Bitter (ESB)
62449282-7109-4d96-88c1-18edb0f0b220,0.0559999999999999,f5e7c55b-e9bc-40fd-9008-dcf443a88837,37,1327 Pod's ESB,12,Extra Special / Strong Bitter (ESB)
2a4069d2-28cc-4bde-9126-9a50e31beb11,0.046,f5e7c55b-e9bc-40fd-9008-dcf443a88837,35,834 Happy As Ale,12,American Pale Ale (APA)
9d1b8acd-9528-4e01-b9db-0d8b5e35ea80,0.059,34ca6770-79f4-419e-b244-16f21b1273f4,60,Full Nelson Pale Ale,12,American Pale Ale (APA)
03e65c29-e7cc-46c7-b43b-d8648e762845,0.065,34ca6770-79f4-419e-b244-16f21b1273f4,30,Steel Wheels ESB,12,Extra Special / Strong Bitter (ESB)
4257253d-1353-4f98-8edb-fb6448b13086,0.053,34ca6770-79f4-419e-b244-16f21b1273f4,22,Blue Mountain Classic Lager,12,Euro Pale Lager
6dba7f03-3208-4d5d-adcb-289e97c71c67,0.059,34ca6770-79f4-419e-b244-16f21b1273f4,60,Full Nelson Pale Ale (2010),12,American Pale Ale (APA)
27261a3c-babc-4f49-82a5-48382d25c04f,0.049,34ca6770-79f4-419e-b244-16f21b1273f4,16,Kölsch 151,12,Kölsch
e2a1ac48-395b-4f2a-9f89-521f0edd4b1a,,5c4c95ae-4128-4510-b2c7-2a7c483de5a2,,Professor Black,12,American Stout
7dbcb1a8-d81f-4e7f-8b2d-4b90a343f39c,,5c4c95ae-4128-4510-b2c7-2a7c483de5a2,,Little Boss,12,American Pale Wheat Ale
4a695fe0-c673-48f1-bc5a-1f405c21a473,,5c4c95ae-4128-4510-b2c7-2a7c483de5a2,,Van Dayum!,12,American Amber / Red Ale
26a8a254-41d7-4ae2-bcef-452bfaf7dba4,,5c4c95ae-4128-4510-b2c7-2a7c483de5a2,,Spirit Animal,12,American Pale Ale (APA)
097cc0de-38b4-463d-a68a-42b7d5b247fc,0.07,4857f5fa-2815-44f7-b30d-2b1f0d3c0c6b,,Toxic Sludge,16,American Black Ale
58715781-3eb9-44e1-b58f-d614b0b532be,0.06,4857f5fa-2815-44f7-b30d-2b1f0d3c0c6b,40,Blue Point White IPA,12,American White IPA
6227b18a-411d-4433-a1eb-a372b302a1fd,0.044,4857f5fa-2815-44f7-b30d-2b1f0d3c0c6b,16,Blue Point Summer Ale,12,American Blonde Ale
6c1c5372-2c57-47f7-8fe2-22eea25ef3ea,0.055,4857f5fa-2815-44f7-b30d-2b1f0d3c0c6b,28,Toasted Lager,12,Vienna Lager
4e75e300-0b2c-4470-b07e-dc93308f9ec4,0.065,6ac83b12-2e87-47ac-a439-11af6b9038a2,,Mad Manatee IPA,12,American IPA
55f369bb-46e3-4113-b15f-f05017f81aad,0.055,6ac83b12-2e87-47ac-a439-11af6b9038a2,,Killer Whale Cream Ale,12,Cream Ale
bd17f003-aab3-4826-8ae5-4636e0ae30b7,0.06,6ac83b12-2e87-47ac-a439-11af6b9038a2,,Duke's Cold Nose Brown Ale,12,American Brown Ale
ed94fb9d-614f-4d22-9999-5195426dfce9,0.042,b47c0e0d-23bf-4306-96eb-20f69302a63e,30,Longhop IPA,16,American IPA
f08520b8-69d9-4382-85b6-537b7428f6ad,0.04,b47c0e0d-23bf-4306-96eb-20f69302a63e,34,Lucky Buck,16,Irish Dry Stout
772fe58b-1564-4de4-9733-da10e4bffff8,0.066,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,72,Firestarter India Pale Ale,12,American IPA
14a2601d-3535-43b3-ae83-ddc8574928b5,0.075,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,22,Kilt Dropper Scotch Ale,16,Scotch Ale / Wee Heavy
339a95d9-5f57-4372-9ce0-df56c387f033,0.048,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,30,Wood Splitter Pilsner,16,Czech Pilsener
2c7c4755-fbee-44c5-a2d6-cf06003d1966,0.0559999999999999,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,26,Gyptoberfest,12,Märzen / Oktoberfest
70344046-19bc-405e-a8fb-3d15e4dc7700,0.07,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,94,Farmer Wirtz India Pale Ale,16,English India Pale Ale (IPA)
69c68160-1fdc-4506-85eb-78c50ad53571,0.047,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,,Slow & Steady Golden Ale,12,American Blonde Ale
b4063527-42c1-4ada-847f-558396f0da3e,0.068,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,,Pink-I Raspberry IPA,16,American IPA
03985f46-e6dd-4c84-8815-d1d6133dfed6,0.047,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,,Moe's Original Bar B Que 'Bama Brew Golden Ale,12,American Blonde Ale
6504061a-3dbb-4dba-bdf2-ab9761f78ae2,0.047,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,,Live Local Golden Ale,12,American Blonde Ale
0018ebd9-9344-41c6-8802-8a93a45809c8,0.048,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,38,Screaming Eagle Special Ale ESB,12,Extra Special / Strong Bitter (ESB)
68fd82e9-2902-4439-a2f1-39740dd0b355,0.049,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,,Dirtbag Dunkel,16,Munich Dunkel Lager
40a72ab5-babc-4468-9f95-fab199a20a25,0.053,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,45,Kindler Pale Ale,12,American Pale Ale (APA)
2899e9d8-f077-42f5-8dca-ef0e5c415463,0.064,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,,Mistress Winter Wheat,12,Winter Warmer
80862a8b-c77f-4e4d-a77a-188260f8257a,0.061,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,,Tent Pole Vanilla Porter,16,American Porter
963e8f5b-bed6-42ed-a297-82455bf05f0d,0.0579999999999999,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,,Awry Rye Pale Ale,12,American Pale Ale (APA)
c2373516-4f5c-418b-8066-8ae0ce5aa59c,0.0579999999999999,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,,Demshitz Brown Ale,12,American Brown Ale
42982b43-7ffc-462a-9e1c-6d1b7177e4c2,0.048,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,,Wood Splitter Pilsner (2012),12,Czech Pilsener
199880f7-1a60-4e1e-937f-d1fd252886c3,0.048,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,,Brush Creek Blonde,16,American Blonde Ale
ffd20caf-a855-41b6-a5aa-ed3898bbca55,0.066,7a9c3c72-0fbb-4ad4-9528-5dec234f7538,72,Firestarter India Pale Ale,16,American IPA
d023aea3-9f16-48aa-8ff7-74dc01256f39,0.071,5e7a1229-c739-4d88-8b72-b4b9fcb98ba0,16,Noche Dulce,16,American Porter
b0e8d510-2ec6-49eb-a10c-ddeff7c27a8b,0.065,de70c697-36e2-4f30-9c08-f15fbca43bc8,,1492,12,American Pale Ale (APA)
634c40ac-add3-47da-8ef3-d35c464e1248,0.0579999999999999,de70c697-36e2-4f30-9c08-f15fbca43bc8,,Mango Ginger,12,American IPA
1ec42a9f-7db3-46a1-84ef-5281485e6f48,0.047,de70c697-36e2-4f30-9c08-f15fbca43bc8,,Passenger,12,English Dark Mild Ale
73aed7e8-f765-4be5-9450-195272f1283e,0.052,fd53e0a1-4115-4ebf-938b-e57335d40bbd,40,Evil Owl,12,American Amber / Red Ale
141ece5e-8150-4a13-98be-06668de609a8,0.05,45249b6e-b1d0-4c2f-a60e-ab483169287f,,Post Time Kölsch,16,Kölsch
c4e65883-ad46-4d6a-82a5-a64d167dcdae,0.042,74633f8b-4260-42f5-8c1d-04eda70a2ecb,9,Agave Wheat,12,American Pale Wheat Ale
bd63d81d-8669-4659-9c01-d393bfd7a573,0.045,74633f8b-4260-42f5-8c1d-04eda70a2ecb,15,SummerBright Ale,12,American Pale Wheat Ale
2f974b25-bf7b-4139-809a-ff115b75a542,0.062,74633f8b-4260-42f5-8c1d-04eda70a2ecb,68,Lucky U IPA,12,American IPA
2c2fae12-30ed-4425-a564-dbfa3d8d162f,0.054,74633f8b-4260-42f5-8c1d-04eda70a2ecb,19,Avalanche Ale,12,American Amber / Red Ale
52b7c583-426d-48dc-9a22-7dada0b0c453,0.05,26baf7e9-4615-4874-84b7-4b718c84d5ea,,"You''re My Boy, Blue",12,Fruit / Vegetable Beer
47f67424-0d61-4ef4-a140-554fe11cb732,0.072,26baf7e9-4615-4874-84b7-4b718c84d5ea,60,Last Stop IPA,12,American IPA
abe47869-639b-44c1-bb37-07ccc783c2e8,0.05,26baf7e9-4615-4874-84b7-4b718c84d5ea,21,Rollin Dirty Red Ale,12,Irish Red Ale
5c12e509-a09d-4add-8750-e9882bd016a5,0.055,26baf7e9-4615-4874-84b7-4b718c84d5ea,28,Are Wheat There Yet?,12,American Pale Wheat Ale
ea48f550-f55f-4649-b994-1f8dda0db068,0.0579999999999999,4694844c-ce2d-411f-9dce-22a5ff52802d,,Insert Hop Reference,16,American Pale Ale (APA)
902b14c5-4dd1-4167-bae7-852e784a06c5,0.053,b6de3e97-fdec-4ac0-924d-5775fa7006bf,,Manitou Amber,16,American Amber / Red Ale
076cc61c-b2d6-439e-a58f-b2a0e0508e4d,0.067,6be8cb90-0919-46ce-af30-435d51aa06b8,,Belfort,16,Saison / Farmhouse Ale
63fe48bd-225c-4bae-95de-66c49f5af847,0.06,6be8cb90-0919-46ce-af30-435d51aa06b8,,Star Runner,16,Belgian Pale Ale
16a1b6f0-bd27-4504-9933-282a87dd4379,0.098,6be8cb90-0919-46ce-af30-435d51aa06b8,,Tart Side of the Barrel,16,American Double / Imperial Stout
4a3bc897-4a7b-438e-bba6-56e4915dd856,0.06,6be8cb90-0919-46ce-af30-435d51aa06b8,,Linnaeus Mango IPA,16,American IPA
36efee5e-aed7-4a06-a5d5-210d6994b29c,0.07,6be8cb90-0919-46ce-af30-435d51aa06b8,,Beasts A'Burnin',16,Rauchbier
e885d60f-8260-4dd3-b0e2-8f19159a68ec,0.077,6be8cb90-0919-46ce-af30-435d51aa06b8,,Verdun,16,Bière de Garde
8b1752e0-ae1f-49a4-8b36-b6cb0ceef6c7,0.065,6be8cb90-0919-46ce-af30-435d51aa06b8,,Barrel Aged Triomphe,16,Belgian IPA
909c72cc-6c47-4791-80d4-c9ac140ea0c2,0.065,6be8cb90-0919-46ce-af30-435d51aa06b8,,Cherry Doppelbock,16,Doppelbock
50a76e53-709b-40b5-9b79-779fae72484d,0.065,6be8cb90-0919-46ce-af30-435d51aa06b8,,Tropical Saison,16,Saison / Farmhouse Ale
4f805cda-12c7-48d5-aa5d-b8aac4d6e630,0.065,6be8cb90-0919-46ce-af30-435d51aa06b8,,Beach Patrol,16,Witbier
f6c620a7-6f9c-4253-97bb-93d8844406db,0.05,6be8cb90-0919-46ce-af30-435d51aa06b8,,Nuit Serpent,16,Belgian IPA
5dd293a5-9a74-4e4b-9219-2552679f75da,0.09,6be8cb90-0919-46ce-af30-435d51aa06b8,,Paris,16,Saison / Farmhouse Ale
6d656f2e-2a20-48b7-872b-c9ae0646de6f,0.055,6be8cb90-0919-46ce-af30-435d51aa06b8,,The Grand Army,16,Belgian IPA
8a0dfac3-0349-4a4d-a2d7-416ee095809b,0.059,6be8cb90-0919-46ce-af30-435d51aa06b8,,Acidulated Trip,16,Saison / Farmhouse Ale
5a7eb99a-83be-4103-b8ca-a372df3024a4,0.066,6be8cb90-0919-46ce-af30-435d51aa06b8,,Root Stock,16,Rye Beer
efae4ee0-9466-4b72-a96c-21f009ad03ff,0.0409999999999999,6be8cb90-0919-46ce-af30-435d51aa06b8,,Mind Games,16,Dunkelweizen
3962e190-653c-4111-91b9-879bd72b6ade,0.0819999999999999,6be8cb90-0919-46ce-af30-435d51aa06b8,,Sous Chef,16,Belgian Strong Pale Ale
597560d4-172c-4e24-84ff-2cb0291337ea,0.065,6be8cb90-0919-46ce-af30-435d51aa06b8,,Dubbelicious,16,Dubbel
cd8ce637-687e-4a7a-92e8-ee7593d749ac,0.062,6be8cb90-0919-46ce-af30-435d51aa06b8,,Psychopomp,16,Belgian Dark Ale
adfd2a3d-78af-4e56-9812-e1685601c91b,,6be8cb90-0919-46ce-af30-435d51aa06b8,,Fat Paczki,16,Belgian Dark Ale
caa2ee07-aa2d-4287-ab70-07627585bd12,,6be8cb90-0919-46ce-af30-435d51aa06b8,,Earth-Like Planets,16,Belgian Pale Ale
97c9f9de-ab2e-40b6-b842-41bf08a0b831,0.061,6be8cb90-0919-46ce-af30-435d51aa06b8,,Ski Patrol,16,Witbier
fd37261b-009b-4e4c-b59a-94e5f1187a62,0.063,6be8cb90-0919-46ce-af30-435d51aa06b8,,Viking Ice Hole,16,Oatmeal Stout
a4b7d76b-71de-4c3e-b1c2-a55530082a26,0.0559999999999999,6be8cb90-0919-46ce-af30-435d51aa06b8,,Rye Porter,16,American Porter
76027a48-0fe8-4c49-b7aa-06bbe425dac1,0.099,6be8cb90-0919-46ce-af30-435d51aa06b8,,Wizard Burial Ground,16,Quadrupel (Quad)
090c4d01-2260-4c28-82cc-5b71db7b5e56,0.051,6be8cb90-0919-46ce-af30-435d51aa06b8,,Smoky Wheat,16,Rauchbier
3e8da9fe-607c-4383-aa5a-3b8b5b46d6c4,0.062,6be8cb90-0919-46ce-af30-435d51aa06b8,,BRIPA,16,Belgian IPA
46e84e7a-3b02-45e7-b175-7acf1e011ff1,0.062,6be8cb90-0919-46ce-af30-435d51aa06b8,,Mela,16,Belgian Dark Ale
00293e74-1bbb-4fed-9fae-55ecb367c242,0.053,6be8cb90-0919-46ce-af30-435d51aa06b8,,W.I.P.A Snappa,16,Belgian IPA
21565ef5-40d7-474a-ad27-19742dade89d,0.063,6be8cb90-0919-46ce-af30-435d51aa06b8,,Pepper in the Rye,16,Rye Beer
618861bb-80ab-4999-8739-045a22c2490a,0.064,6be8cb90-0919-46ce-af30-435d51aa06b8,,Moe Lasses',16,American Stout
01f8ffc7-5d76-4999-af68-17cafc519e4a,0.07,6be8cb90-0919-46ce-af30-435d51aa06b8,,Pumpkin Tart,16,Fruit / Vegetable Beer
8b15b6ca-5909-474e-aaa9-753c680093ee,0.067,6be8cb90-0919-46ce-af30-435d51aa06b8,,Undertaker,16,Belgian Dark Ale
cb51092d-ec17-4301-bdac-d4f5a5e00716,0.067,6be8cb90-0919-46ce-af30-435d51aa06b8,,Undertaker (2014),16,Belgian Dark Ale
489358af-bd8b-4ed1-befa-de154ec0b260,0.05,6be8cb90-0919-46ce-af30-435d51aa06b8,,Coq D'Or,16,Belgian Pale Ale
5b52e8dd-178a-4060-bd37-2ec9aef24e9c,0.06,6be8cb90-0919-46ce-af30-435d51aa06b8,,North French,16,Bière de Garde
ddf27ecf-1e36-42a3-8fe8-aab71e5e9cdf,0.065,6be8cb90-0919-46ce-af30-435d51aa06b8,,Agent a Deux,16,Belgian Dark Ale
61193efc-3134-4112-bf2d-d93782f1379a,0.045,6be8cb90-0919-46ce-af30-435d51aa06b8,,Belgian Wit,16,Witbier
e3efde3a-26bb-407f-a255-66782f8c786b,0.063,6be8cb90-0919-46ce-af30-435d51aa06b8,,Pothole Stout,16,American Stout
5ebf93ca-d781-4f57-968b-593083dbc908,0.093,6be8cb90-0919-46ce-af30-435d51aa06b8,,Tree Bucket,16,Belgian IPA
f21734f1-06ac-4b09-9da7-c14bc252d996,0.073,6be8cb90-0919-46ce-af30-435d51aa06b8,,Le Flaneur Ale,16,American Wild Ale
788d1845-d774-4fc8-850c-527c3f6c9a5f,0.0559999999999999,6be8cb90-0919-46ce-af30-435d51aa06b8,,Maize & Blueberry,16,Fruit / Vegetable Beer
0aa8a321-5122-437b-8afb-8d80dc27ffa4,0.093,6be8cb90-0919-46ce-af30-435d51aa06b8,,Trebuchet Double IPA,16,American Double / Imperial IPA
aa502c3e-0280-40fe-bfda-7c5fd3c7794c,0.065,6be8cb90-0919-46ce-af30-435d51aa06b8,,Contemplation,16,Bière de Garde
30af6fb6-40cf-47b8-b049-131ecdeab1ae,0.05,6be8cb90-0919-46ce-af30-435d51aa06b8,,Black Rabbit,16,American Black Ale
c82d25f0-d115-4c57-b101-1b9c8e0afe86,0.09,6be8cb90-0919-46ce-af30-435d51aa06b8,,Zaison,16,Saison / Farmhouse Ale
6f22b082-90d9-4fae-9754-61880d324143,0.0819999999999999,6be8cb90-0919-46ce-af30-435d51aa06b8,,Vivant Tripel,16,Tripel
d2dea7f8-81d1-4145-90dc-a598d70e641f,0.098,6be8cb90-0919-46ce-af30-435d51aa06b8,,Tart Side of the Moon,16,Belgian Dark Ale
228e958a-93b3-49b2-9d19-e40cb01c7c65,0.06,6be8cb90-0919-46ce-af30-435d51aa06b8,,Big Red Coq,16,American Amber / Red Ale
93041824-94a9-4868-ac78-da7f85852f40,0.099,6be8cb90-0919-46ce-af30-435d51aa06b8,,Hubris Quadrupel Anniversary Ale,16,Quadrupel (Quad)
9dce28e2-e96d-48cb-b69d-420434977e74,0.095,6be8cb90-0919-46ce-af30-435d51aa06b8,,Plow Horse Belgian Style Imperial Stout,16,American Double / Imperial Stout
0c74fe2a-cc14-44af-ac2e-a9e3116cc069,0.092,6be8cb90-0919-46ce-af30-435d51aa06b8,,Escoffier Bretta Ale,16,American Wild Ale
f7fa303a-d2dd-448b-9004-eef005336d99,0.065,6be8cb90-0919-46ce-af30-435d51aa06b8,,Contemplation (2012),16,Bière de Garde
f5470421-fb91-4473-a778-11cf69b446d3,0.099,6be8cb90-0919-46ce-af30-435d51aa06b8,,Vivant Belgian Style Imperial Stout (2012),16,Russian Imperial Stout
edc256d5-14e8-4739-ae70-eba131a5bf06,0.062,6be8cb90-0919-46ce-af30-435d51aa06b8,,Big Red Coq (2012),16,American Amber / Red Ale
